2025-04-06 13:24:23.705, 5.19, 2025-04-06 13:24:24.711, 1, 2025-04-06 13:24:24.734, 4.84, 2025-04-06 13:24:24.737, 3.75, 2025-04-06 13:24:24.755, 5.09
2025-04-06 13:24:23.807, 5.06, 2025-04-06 13:24:24.813, 11, 2025-04-06 13:24:24.835, 4.84, 2025-04-06 13:24:24.838, 3.75, 2025-04-06 13:24:24.856, 4.91
2025-04-06 13:24:23.908, 4.95, 2025-04-06 13:24:24.914, 11, 2025-04-06 13:24:24.937, 4.83, 2025-04-06 13:24:24.940, 3.75, 2025-04-06 13:24:24.958, 4.69
2025-04-06 13:24:24.010, 4.72, 2025-04-06 13:24:25.015, 16, 2025-04-06 13:24:25.037, 4.82, 2025-04-06 13:24:25.040, 3.75, 2025-04-06 13:24:25.058, 4.74
2025-04-06 13:24:24.111, 4.85, 2025-04-06 13:24:25.117, 16, 2025-04-06 13:24:25.140, 4.82, 2025-04-06 13:24:25.143, 3.75, 2025-04-06 13:24:25.160, 4.71
2025-04-06 13:24:24.213, 4.96, 2025-04-06 13:24:25.219, 7, 2025-04-06 13:24:25.241, 4.81, 2025-04-06 13:24:25.244, 3.75, 2025-04-06 13:24:25.261, 4.56
2025-04-06 13:24:24.315, 4.90, 2025-04-06 13:24:25.320, 7, 2025-04-06 13:24:25.343, 4.81, 2025-04-06 13:24:25.346, 3.75, 2025-04-06 13:24:25.364, 4.54
2025-04-06 13:24:24.417, 4.90, 2025-04-06 13:24:25.423, 9, 2025-04-06 13:24:25.445, 4.84, 2025-04-06 13:24:25.449, 3.75, 2025-04-06 13:24:25.466, 4.42
2025-04-06 13:24:24.518, 4.96, 2025-04-06 13:24:25.524, 9, 2025-04-06 13:24:25.547, 4.84, 2025-04-06 13:24:25.550, 3.75, 2025-04-06 13:24:25.567, 4.38
2025-04-06 13:24:24.620, 4.71, 2025-04-06 13:24:25.626, 5, 2025-04-06 13:24:25.648, 4.84, 2025-04-06 13:24:25.651, 3.75, 2025-04-06 13:24:25.669, 4.31
2025-04-06 13:24:24.721, 4.78, 2025-04-06 13:24:25.727, 5, 2025-04-06 13:24:25.750, 4.84, 2025-04-06 13:24:25.753, 3.75, 2025-04-06 13:24:25.771, 4.36
2025-04-06 13:24:24.823, 4.83, 2025-04-06 13:24:25.828, 15, 2025-04-06 13:24:25.850, 4.85, 2025-04-06 13:24:25.853, 3.75, 2025-04-06 13:24:25.871, 4.42
2025-04-06 13:24:24.924, 4.82, 2025-04-06 13:24:25.930, 15, 2025-04-06 13:24:25.952, 4.83, 2025-04-06 13:24:25.955, 3.75, 2025-04-06 13:24:25.972, 4.41
2025-04-06 13:24:25.026, 4.65, 2025-04-06 13:24:26.032, 5, 2025-04-06 13:24:26.054, 4.83, 2025-04-06 13:24:26.057, 3.75, 2025-04-06 13:24:26.075, 4.35
2025-04-06 13:24:25.127, 4.89, 2025-04-06 13:24:26.133, 5, 2025-04-06 13:24:26.156, 4.83, 2025-04-06 13:24:26.159, 3.75, 2025-04-06 13:24:26.176, 4.30
2025-04-06 13:24:25.229, 4.64, 2025-04-06 13:24:26.235, 6, 2025-04-06 13:24:26.258, 4.82, 2025-04-06 13:24:26.261, 3.75, 2025-04-06 13:24:26.279, 4.26
2025-04-06 13:24:25.330, 4.41, 2025-04-06 13:24:26.336, 6, 2025-04-06 13:24:26.358, 4.83, 2025-04-06 13:24:26.361, 3.75, 2025-04-06 13:24:26.379, 4.24
